word,token_count,char_count,avg_byte_length,tokens_per_char,chars_per_token
assumptions,3,11,3.6666666666666665,0.2727272727272727,3.6666666666666665
assurance,2,9,4.5,0.2222222222222222,4.5
assure,2,6,3.0,0.3333333333333333,3.0
assured,2,7,3.5,0.2857142857142857,3.5
asthma,3,6,2.0,0.5,2.0
astrology,2,9,4.5,0.2222222222222222,4.5
astronomy,2,9,4.5,0.2222222222222222,4.5
asus,1,4,4.0,0.25,4.0
at,1,2,2.0,0.5,2.0
ata,1,3,3.0,0.3333333333333333,3.0
ate,1,3,3.0,0.3333333333333333,3.0
athens,2,6,3.0,0.3333333333333333,3.0
athletes,2,8,4.0,0.25,4.0
athletic,2,8,4.0,0.25,4.0
athletics,2,9,4.5,0.2222222222222222,4.5
ati,1,3,3.0,0.3333333333333333,3.0
atlanta,2,7,3.5,0.2857142857142857,3.5
atlantic,2,8,4.0,0.25,4.0
atlas,1,5,5.0,0.2,5.0
atm,1,3,3.0,0.3333333333333333,3.0
atmosphere,3,10,3.3333333333333335,0.3,3.3333333333333335
atmospheric,3,11,3.6666666666666665,0.2727272727272727,3.6666666666666665
atom,1,4,4.0,0.25,4.0
atomic,1,6,6.0,0.16666666666666666,6.0
attach,1,6,6.0,0.16666666666666666,6.0
attached,1,8,8.0,0.125,8.0
attachment,1,10,10.0,0.1,10.0
attachments,1,11,11.0,0.09090909090909091,11.0
attack,1,6,6.0,0.16666666666666666,6.0
attacked,2,8,4.0,0.25,4.0
attacks,2,7,3.5,0.2857142857142857,3.5
attempt,1,7,7.0,0.14285714285714285,7.0
attempted,2,9,4.5,0.2222222222222222,4.5
attempting,2,10,5.0,0.2,5.0
attempts,2,8,4.0,0.25,4.0
attend,2,6,3.0,0.3333333333333333,3.0
attendance,1,10,10.0,0.1,10.0
attended,2,8,4.0,0.25,4.0
attending,2,9,4.5,0.2222222222222222,4.5
attention,1,9,9.0,0.1111111111111111,9.0
attitude,2,8,4.0,0.25,4.0
attitudes,2,9,4.5,0.2222222222222222,4.5
attorney,2,8,4.0,0.25,4.0
attorneys,2,9,4.5,0.2222222222222222,4.5
attract,2,7,3.5,0.2857142857142857,3.5
attraction,2,10,5.0,0.2,5.0
attractions,2,11,5.5,0.18181818181818182,5.5
attractive,2,10,5.0,0.2,5.0
attribute,1,9,9.0,0.1111111111111111,9.0
attributes,1,10,10.0,0.1,10.0
au,1,2,2.0,0.5,2.0
auburn,2,6,3.0,0.3333333333333333,3.0
auckland,3,8,2.6666666666666665,0.375,2.6666666666666665
auction,1,7,7.0,0.14285714285714285,7.0
auctions,2,8,4.0,0.25,4.0
aud,1,3,3.0,0.3333333333333333,3.0
audi,2,4,2.0,0.5,2.0
audience,2,8,4.0,0.25,4.0
audio,1,5,5.0,0.2,5.0
audit,1,5,5.0,0.2,5.0
auditor,2,7,3.5,0.2857142857142857,3.5
aug,1,3,3.0,0.3333333333333333,3.0
august,2,6,3.0,0.3333333333333333,3.0
aurora,2,6,3.0,0.3333333333333333,3.0
aus,1,3,3.0,0.3333333333333333,3.0
austin,2,6,3.0,0.3333333333333333,3.0
australia,3,9,3.0,0.3333333333333333,3.0
australian,3,10,3.3333333333333335,0.3,3.3333333333333335
austria,3,7,2.3333333333333335,0.42857142857142855,2.3333333333333335
authentic,2,9,4.5,0.2222222222222222,4.5
authentication,1,14,14.0,0.07142857142857142,14.0
author,1,6,6.0,0.16666666666666666,6.0
authorities,2,11,5.5,0.18181818181818182,5.5
authority,1,9,9.0,0.1111111111111111,9.0
authorization,1,13,13.0,0.07692307692307693,13.0
authorized,1,10,10.0,0.1,10.0
authors,1,7,7.0,0.14285714285714285,7.0
auto,1,4,4.0,0.25,4.0
automated,2,9,4.5,0.2222222222222222,4.5
automatic,1,9,9.0,0.1111111111111111,9.0
automatically,2,13,6.5,0.15384615384615385,6.5
automation,1,10,10.0,0.1,10.0
automobile,2,10,5.0,0.2,5.0
automobiles,2,11,5.5,0.18181818181818182,5.5
automotive,2,10,5.0,0.2,5.0
autos,1,5,5.0,0.2,5.0
autumn,2,6,3.0,0.3333333333333333,3.0
av,1,2,2.0,0.5,2.0
availability,1,12,12.0,0.08333333333333333,12.0
available,1,9,9.0,0.1111111111111111,9.0
avatar,1,6,6.0,0.16666666666666666,6.0
ave,1,3,3.0,0.3333333333333333,3.0
avenue,2,6,3.0,0.3333333333333333,3.0
average,1,7,7.0,0.14285714285714285,7.0
avg,1,3,3.0,0.3333333333333333,3.0
avi,1,3,3.0,0.3333333333333333,3.0
aviation,2,8,4.0,0.25,4.0
avoid,1,5,5.0,0.2,5.0
avoiding,2,8,4.0,0.25,4.0
avon,2,4,2.0,0.5,2.0
aw,1,2,2.0,0.5,2.0
award,1,5,5.0,0.2,5.0
awarded,2,7,3.5,0.2857142857142857,3.5
awards,2,6,3.0,0.3333333333333333,3.0
aware,1,5,5.0,0.2,5.0
awareness,2,9,4.5,0.2222222222222222,4.5
away,1,4,4.0,0.25,4.0
awesome,1,7,7.0,0.14285714285714285,7.0
awful,2,5,2.5,0.4,2.5
axis,1,4,4.0,0.25,4.0
aye,1,3,3.0,0.3333333333333333,3.0
az,1,2,2.0,0.5,2.0
azerbaijan,3,10,3.3333333333333335,0.3,3.3333333333333335
b,1,1,1.0,1.0,1.0
ba,1,2,2.0,0.5,2.0
babe,2,4,2.0,0.5,2.0
babes,2,5,2.5,0.4,2.5
babies,2,6,3.0,0.3333333333333333,3.0
baby,1,4,4.0,0.25,4.0
bachelor,2,8,4.0,0.25,4.0
back,1,4,4.0,0.25,4.0
backed,2,6,3.0,0.3333333333333333,3.0
background,1,10,10.0,0.1,10.0
backgrounds,2,11,5.5,0.18181818181818182,5.5
backing,2,7,3.5,0.2857142857142857,3.5
backup,1,6,6.0,0.16666666666666666,6.0
bacon,2,5,2.5,0.4,2.5
bacteria,2,8,4.0,0.25,4.0
bacterial,2,9,4.5,0.2222222222222222,4.5
bad,1,3,3.0,0.3333333333333333,3.0
badge,1,5,5.0,0.2,5.0
badly,2,5,2.5,0.4,2.5
bag,1,3,3.0,0.3333333333333333,3.0
baghdad,2,7,3.5,0.2857142857142857,3.5
bags,1,4,4.0,0.25,4.0
bahamas,2,7,3.5,0.2857142857142857,3.5
bahrain,3,7,2.3333333333333335,0.42857142857142855,2.3333333333333335
bailey,2,6,3.0,0.3333333333333333,3.0
baker,2,5,2.5,0.4,2.5
baking,2,6,3.0,0.3333333333333333,3.0
balance,1,7,7.0,0.14285714285714285,7.0
balanced,1,8,8.0,0.125,8.0
bald,2,4,2.0,0.5,2.0
bali,2,4,2.0,0.5,2.0
ball,1,4,4.0,0.25,4.0
ballet,2,6,3.0,0.3333333333333333,3.0
balloon,2,7,3.5,0.2857142857142857,3.5
ballot,2,6,3.0,0.3333333333333333,3.0
balls,1,5,5.0,0.2,5.0
baltimore,3,9,3.0,0.3333333333333333,3.0
ban,1,3,3.0,0.3333333333333333,3.0
banana,1,6,6.0,0.16666666666666666,6.0
band,1,4,4.0,0.25,4.0
bands,1,5,5.0,0.2,5.0
bandwidth,2,9,4.5,0.2222222222222222,4.5
bang,1,4,4.0,0.25,4.0
bangbus,2,7,3.5,0.2857142857142857,3.5
bangkok,2,7,3.5,0.2857142857142857,3.5
bangladesh,2,10,5.0,0.2,5.0
bank,1,4,4.0,0.25,4.0
banking,2,7,3.5,0.2857142857142857,3.5
bankruptcy,2,10,5.0,0.2,5.0
banks,1,5,5.0,0.2,5.0
banned,2,6,3.0,0.3333333333333333,3.0
banner,1,6,6.0,0.16666666666666666,6.0
banners,2,7,3.5,0.2857142857142857,3.5
baptist,3,7,2.3333333333333335,0.42857142857142855,2.3333333333333335
bar,1,3,3.0,0.3333333333333333,3.0
barbados,3,8,2.6666666666666665,0.375,2.6666666666666665
barbara,2,7,3.5,0.2857142857142857,3.5
barbie,2,6,3.0,0.3333333333333333,3.0
barcelona,2,9,4.5,0.2222222222222222,4.5
bare,1,4,4.0,0.25,4.0
barely,2,6,3.0,0.3333333333333333,3.0
bargain,3,7,2.3333333333333335,0.42857142857142855,2.3333333333333335
bargains,3,8,2.6666666666666665,0.375,2.6666666666666665
barn,1,4,4.0,0.25,4.0
barnes,2,6,3.0,0.3333333333333333,3.0
barrel,2,6,3.0,0.3333333333333333,3.0
barrier,2,7,3.5,0.2857142857142857,3.5
barriers,2,8,4.0,0.25,4.0
barry,2,5,2.5,0.4,2.5
bars,1,4,4.0,0.25,4.0
base,1,4,4.0,0.25,4.0
baseball,2,8,4.0,0.25,4.0
based,1,5,5.0,0.2,5.0
baseline,1,8,8.0,0.125,8.0
basement,2,8,4.0,0.25,4.0
basename,1,8,8.0,0.125,8.0
bases,1,5,5.0,0.2,5.0
basic,1,5,5.0,0.2,5.0
basically,2,9,4.5,0.2222222222222222,4.5
basics,2,6,3.0,0.3333333333333333,3.0
basin,2,5,2.5,0.4,2.5
basis,1,5,5.0,0.2,5.0
basket,1,6,6.0,0.16666666666666666,6.0
basketball,2,10,5.0,0.2,5.0
baskets,2,7,3.5,0.2857142857142857,3.5
bass,1,4,4.0,0.25,4.0
bat,1,3,3.0,0.3333333333333333,3.0
batch,1,5,5.0,0.2,5.0
bath,1,4,4.0,0.25,4.0
bathroom,2,8,4.0,0.25,4.0
bathrooms,2,9,4.5,0.2222222222222222,4.5
baths,2,5,2.5,0.4,2.5
batman,2,6,3.0,0.3333333333333333,3.0
batteries,3,9,3.0,0.3333333333333333,3.0
battery,1,7,7.0,0.14285714285714285,7.0
battle,1,6,6.0,0.16666666666666666,6.0
battlefield,2,11,5.5,0.18181818181818182,5.5
bay,1,3,3.0,0.3333333333333333,3.0
bb,1,2,2.0,0.5,2.0
bbc,1,3,3.0,0.3333333333333333,3.0
bbs,1,3,3.0,0.3333333333333333,3.0
bbw,1,3,3.0,0.3333333333333333,3.0
bc,1,2,2.0,0.5,2.0
bd,1,2,2.0,0.5,2.0
bdsm,2,4,2.0,0.5,2.0
be,1,2,2.0,0.5,2.0
beach,2,5,2.5,0.4,2.5
beaches,2,7,3.5,0.2857142857142857,3.5
beads,2,5,2.5,0.4,2.5
beam,1,4,4.0,0.25,4.0
bean,1,4,4.0,0.25,4.0
beans,1,5,5.0,0.2,5.0
bear,1,4,4.0,0.25,4.0
bearing,1,7,7.0,0.14285714285714285,7.0
bears,2,5,2.5,0.4,2.5
beast,2,5,2.5,0.4,2.5
beastality,3,10,3.3333333333333335,0.3,3.3333333333333335
beastiality,4,11,2.75,0.36363636363636365,2.75
beat,1,4,4.0,0.25,4.0
beatles,2,7,3.5,0.2857142857142857,3.5
beats,1,5,5.0,0.2,5.0
beautiful,1,9,9.0,0.1111111111111111,9.0
beautifully,2,11,5.5,0.18181818181818182,5.5
beauty,2,6,3.0,0.3333333333333333,3.0
beaver,2,6,3.0,0.3333333333333333,3.0
became,2,6,3.0,0.3333333333333333,3.0
because,1,7,7.0,0.14285714285714285,7.0
become,2,6,3.0,0.3333333333333333,3.0
becomes,2,7,3.5,0.2857142857142857,3.5
becoming,2,8,4.0,0.25,4.0
bed,1,3,3.0,0.3333333333333333,3.0
bedding,2,7,3.5,0.2857142857142857,3.5
bedford,2,7,3.5,0.2857142857142857,3.5
bedroom,2,7,3.5,0.2857142857142857,3.5
bedrooms,2,8,4.0,0.25,4.0
beds,1,4,4.0,0.25,4.0
bee,1,3,3.0,0.3333333333333333,3.0
beef,2,4,2.0,0.5,2.0
been,1,4,4.0,0.25,4.0
beer,1,4,4.0,0.25,4.0
before,1,6,6.0,0.16666666666666666,6.0
began,2,5,2.5,0.4,2.5
begin,1,5,5.0,0.2,5.0
beginner,2,8,4.0,0.25,4.0
beginners,2,9,4.5,0.2222222222222222,4.5
beginning,2,9,4.5,0.2222222222222222,4.5
begins,2,6,3.0,0.3333333333333333,3.0
begun,2,5,2.5,0.4,2.5
behalf,2,6,3.0,0.3333333333333333,3.0
behavior,1,8,8.0,0.125,8.0
behavioral,2,10,5.0,0.2,5.0
behaviour,2,9,4.5,0.2222222222222222,4.5
behind,1,6,6.0,0.16666666666666666,6.0
beijing,2,7,3.5,0.2857142857142857,3.5
being,1,5,5.0,0.2,5.0
beings,2,6,3.0,0.3333333333333333,3.0
belarus,2,7,3.5,0.2857142857142857,3.5
belfast,3,7,2.3333333333333335,0.42857142857142855,2.3333333333333335
belgium,3,7,2.3333333333333335,0.42857142857142855,2.3333333333333335
belief,1,6,6.0,0.16666666666666666,6.0
beliefs,2,7,3.5,0.2857142857142857,3.5
believe,2,7,3.5,0.2857142857142857,3.5
believed,2,8,4.0,0.25,4.0
believes,2,8,4.0,0.25,4.0
belize,2,6,3.0,0.3333333333333333,3.0
belkin,2,6,3.0,0.3333333333333333,3.0
bell,1,4,4.0,0.25,4.0
belle,2,5,2.5,0.4,2.5
belly,2,5,2.5,0.4,2.5
belong,2,6,3.0,0.3333333333333333,3.0
belongs,1,7,7.0,0.14285714285714285,7.0
below,1,5,5.0,0.2,5.0
belt,1,4,4.0,0.25,4.0
belts,2,5,2.5,0.4,2.5
ben,1,3,3.0,0.3333333333333333,3.0
bench,1,5,5.0,0.2,5.0
benchmark,1,9,9.0,0.1111111111111111,9.0
bend,1,4,4.0,0.25,4.0
beneath,2,7,3.5,0.2857142857142857,3.5
beneficial,2,10,5.0,0.2,5.0
benefit,2,7,3.5,0.2857142857142857,3.5
benefits,2,8,4.0,0.25,4.0
benjamin,2,8,4.0,0.25,4.0
bennett,3,7,2.3333333333333335,0.42857142857142855,2.3333333333333335
benz,1,4,4.0,0.25,4.0
berkeley,2,8,4.0,0.25,4.0
berlin,2,6,3.0,0.3333333333333333,3.0
bermuda,3,7,2.3333333333333335,0.42857142857142855,2.3333333333333335
bernard,2,7,3.5,0.2857142857142857,3.5
berry,1,5,5.0,0.2,5.0
beside,2,6,3.0,0.3333333333333333,3.0
besides,2,7,3.5,0.2857142857142857,3.5
best,1,4,4.0,0.25,4.0
bestiality,3,10,3.3333333333333335,0.3,3.3333333333333335
bestsellers,3,11,3.6666666666666665,0.2727272727272727,3.6666666666666665
bet,1,3,3.0,0.3333333333333333,3.0
beta,1,4,4.0,0.25,4.0
beth,1,4,4.0,0.25,4.0
better,1,6,6.0,0.16666666666666666,6.0
betting,2,7,3.5,0.2857142857142857,3.5
betty,2,5,2.5,0.4,2.5
between,1,7,7.0,0.14285714285714285,7.0
beverage,2,8,4.0,0.25,4.0
beverages,2,9,4.5,0.2222222222222222,4.5
beverly,3,7,2.3333333333333335,0.42857142857142855,2.3333333333333335
beyond,2,6,3.0,0.3333333333333333,3.0
bg,1,2,2.0,0.5,2.0
bhutan,2,6,3.0,0.3333333333333333,3.0
bi,1,2,2.0,0.5,2.0
bias,1,4,4.0,0.25,4.0
bible,2,5,2.5,0.4,2.5
biblical,2,8,4.0,0.25,4.0
bibliographic,2,13,6.5,0.15384615384615385,6.5
bibliography,2,12,6.0,0.16666666666666666,6.0
bicycle,2,7,3.5,0.2857142857142857,3.5
bid,1,3,3.0,0.3333333333333333,3.0
bidder,2,6,3.0,0.3333333333333333,3.0
bidding,2,7,3.5,0.2857142857142857,3.5
bids,2,4,2.0,0.5,2.0
big,1,3,3.0,0.3333333333333333,3.0
bigger,2,6,3.0,0.3333333333333333,3.0
biggest,2,7,3.5,0.2857142857142857,3.5
bike,1,4,4.0,0.25,4.0
bikes,2,5,2.5,0.4,2.5
bikini,3,6,2.0,0.5,2.0
bill,1,4,4.0,0.25,4.0
billing,1,7,7.0,0.14285714285714285,7.0
billion,2,7,3.5,0.2857142857142857,3.5
bills,2,5,2.5,0.4,2.5
billy,2,5,2.5,0.4,2.5
bin,1,3,3.0,0.3333333333333333,3.0
binary,1,6,6.0,0.16666666666666666,6.0
bind,1,4,4.0,0.25,4.0
binding,1,7,7.0,0.14285714285714285,7.0
bingo,2,5,2.5,0.4,2.5
bio,1,3,3.0,0.3333333333333333,3.0
biodiversity,3,12,4.0,0.25,4.0
biographies,2,11,5.5,0.18181818181818182,5.5
biography,2,9,4.5,0.2222222222222222,4.5
biol,2,4,2.0,0.5,2.0
biological,2,10,5.0,0.2,5.0
biology,1,7,7.0,0.14285714285714285,7.0
bios,1,4,4.0,0.25,4.0
biotechnology,2,13,6.5,0.15384615384615385,6.5
bird,1,4,4.0,0.25,4.0
birds,1,5,5.0,0.2,5.0
birmingham,2,10,5.0,0.2,5.0
birth,1,5,5.0,0.2,5.0
birthday,1,8,8.0,0.125,8.0
bishop,1,6,6.0,0.16666666666666666,6.0
bit,1,3,3.0,0.3333333333333333,3.0
bitch,2,5,2.5,0.4,2.5
bite,1,4,4.0,0.25,4.0
bits,1,4,4.0,0.25,4.0
biz,1,3,3.0,0.3333333333333333,3.0
bizarre,2,7,3.5,0.2857142857142857,3.5
bizrate,2,7,3.5,0.2857142857142857,3.5
bk,1,2,2.0,0.5,2.0
bl,1,2,2.0,0.5,2.0
black,1,5,5.0,0.2,5.0
blackberry,2,10,5.0,0.2,5.0
blackjack,2,9,4.5,0.2222222222222222,4.5
blacks,2,6,3.0,0.3333333333333333,3.0
blade,1,5,5.0,0.2,5.0
blades,2,6,3.0,0.3333333333333333,3.0
blah,1,4,4.0,0.25,4.0
blair,2,5,2.5,0.4,2.5
blake,2,5,2.5,0.4,2.5
blame,2,5,2.5,0.4,2.5
blank,1,5,5.0,0.2,5.0
blanket,2,7,3.5,0.2857142857142857,3.5
blast,1,5,5.0,0.2,5.0
bleeding,2,8,4.0,0.25,4.0
blend,1,5,5.0,0.2,5.0
bless,2,5,2.5,0.4,2.5
blessed,2,7,3.5,0.2857142857142857,3.5
blind,1,5,5.0,0.2,5.0
blink,1,5,5.0,0.2,5.0
block,1,5,5.0,0.2,5.0
blocked,1,7,7.0,0.14285714285714285,7.0
blocking,1,8,8.0,0.125,8.0
blocks,1,6,6.0,0.16666666666666666,6.0
blog,1,4,4.0,0.25,4.0
blogger,2,7,3.5,0.2857142857142857,3.5
bloggers,2,8,4.0,0.25,4.0
blogging,2,8,4.0,0.25,4.0
blogs,1,5,5.0,0.2,5.0
blond,2,5,2.5,0.4,2.5
blonde,2,6,3.0,0.3333333333333333,3.0
blood,1,5,5.0,0.2,5.0
bloody,2,6,3.0,0.3333333333333333,3.0
bloom,2,5,2.5,0.4,2.5
bloomberg,3,9,3.0,0.3333333333333333,3.0
blow,2,4,2.0,0.5,2.0
blowing,2,7,3.5,0.2857142857142857,3.5
blowjob,3,7,2.3333333333333335,0.42857142857142855,2.3333333333333335
blowjobs,3,8,2.6666666666666665,0.375,2.6666666666666665
blue,1,4,4.0,0.25,4.0
blues,2,5,2.5,0.4,2.5
bluetooth,2,9,4.5,0.2222222222222222,4.5
blvd,2,4,2.0,0.5,2.0
bm,1,2,2.0,0.5,2.0
bmw,2,3,1.5,0.6666666666666666,1.5
bo,1,2,2.0,0.5,2.0
board,1,5,5.0,0.2,5.0
boards,1,6,6.0,0.16666666666666666,6.0
boat,1,4,4.0,0.25,4.0
boating,2,7,3.5,0.2857142857142857,3.5
boats,1,5,5.0,0.2,5.0
bob,1,3,3.0,0.3333333333333333,3.0
bobby,2,5,2.5,0.4,2.5
boc,2,3,1.5,0.6666666666666666,1.5
bodies,2,6,3.0,0.3333333333333333,3.0
body,1,4,4.0,0.25,4.0
bold,1,4,4.0,0.25,4.0
bolivia,2,7,3.5,0.2857142857142857,3.5
bolt,1,4,4.0,0.25,4.0
bomb,1,4,4.0,0.25,4.0
bon,1,3,3.0,0.3333333333333333,3.0
bond,1,4,4.0,0.25,4.0
bondage,2,7,3.5,0.2857142857142857,3.5
bonds,2,5,2.5,0.4,2.5
bone,1,4,4.0,0.25,4.0
bones,1,5,5.0,0.2,5.0
bonus,1,5,5.0,0.2,5.0
boob,2,4,2.0,0.5,2.0
boobs,2,5,2.5,0.4,2.5
book,1,4,4.0,0.25,4.0
booking,1,7,7.0,0.14285714285714285,7.0
bookings,2,8,4.0,0.25,4.0
bookmark,1,8,8.0,0.125,8.0
bookmarks,2,9,4.5,0.2222222222222222,4.5
books,1,5,5.0,0.2,5.0
bookstore,2,9,4.5,0.2222222222222222,4.5
bool,1,4,4.0,0.25,4.0
boolean,1,7,7.0,0.14285714285714285,7.0
boom,1,4,4.0,0.25,4.0
boost,1,5,5.0,0.2,5.0
boot,1,4,4.0,0.25,4.0
booth,2,5,2.5,0.4,2.5
boots,1,5,5.0,0.2,5.0
booty,2,5,2.5,0.4,2.5
border,1,6,6.0,0.16666666666666666,6.0
borders,2,7,3.5,0.2857142857142857,3.5
bored,2,5,2.5,0.4,2.5
boring,2,6,3.0,0.3333333333333333,3.0
born,1,4,4.0,0.25,4.0
borough,1,7,7.0,0.14285714285714285,7.0
bosnia,2,6,3.0,0.3333333333333333,3.0
boss,1,4,4.0,0.25,4.0
boston,2,6,3.0,0.3333333333333333,3.0
both,1,4,4.0,0.25,4.0
bother,2,6,3.0,0.3333333333333333,3.0
botswana,2,8,4.0,0.25,4.0
bottle,2,6,3.0,0.3333333333333333,3.0
bottles,3,7,2.3333333333333335,0.42857142857142855,2.3333333333333335
bottom,1,6,6.0,0.16666666666666666,6.0
bought,2,6,3.0,0.3333333333333333,3.0
boulder,2,7,3.5,0.2857142857142857,3.5
boulevard,2,9,4.5,0.2222222222222222,4.5
bound,1,5,5.0,0.2,5.0
boundaries,2,10,5.0,0.2,5.0
boundary,1,8,8.0,0.125,8.0
bouquet,2,7,3.5,0.2857142857142857,3.5
boutique,2,8,4.0,0.25,4.0
bow,1,3,3.0,0.3333333333333333,3.0
bowl,2,4,2.0,0.5,2.0
bowling,2,7,3.5,0.2857142857142857,3.5
box,1,3,3.0,0.3333333333333333,3.0
boxed,1,5,5.0,0.2,5.0
boxes,1,5,5.0,0.2,5.0
boxing,1,6,6.0,0.16666666666666666,6.0
boy,1,3,3.0,0.3333333333333333,3.0
boys,1,4,4.0,0.25,4.0
bp,1,2,2.0,0.5,2.0
br,1,2,2.0,0.5,2.0
bra,1,3,3.0,0.3333333333333333,3.0
bracelet,2,8,4.0,0.25,4.0
bracelets,2,9,4.5,0.2222222222222222,4.5
bracket,2,7,3.5,0.2857142857142857,3.5
brad,2,4,2.0,0.5,2.0
bradford,3,8,2.6666666666666665,0.375,2.6666666666666665
bradley,3,7,2.3333333333333335,0.42857142857142855,2.3333333333333335
brain,1,5,5.0,0.2,5.0
brake,2,5,2.5,0.4,2.5
brakes,2,6,3.0,0.3333333333333333,3.0
branch,1,6,6.0,0.16666666666666666,6.0
branches,1,8,8.0,0.125,8.0
brand,1,5,5.0,0.2,5.0
brandon,2,7,3.5,0.2857142857142857,3.5
brands,1,6,6.0,0.16666666666666666,6.0
bras,1,4,4.0,0.25,4.0
brass,2,5,2.5,0.4,2.5
brave,2,5,2.5,0.4,2.5
brazil,2,6,3.0,0.3333333333333333,3.0
brazilian,3,9,3.0,0.3333333333333333,3.0
breach,2,6,3.0,0.3333333333333333,3.0
bread,1,5,5.0,0.2,5.0
break,1,5,5.0,0.2,5.0
breakdown,2,9,4.5,0.2222222222222222,4.5
breakfast,2,9,4.5,0.2222222222222222,4.5
breaking,1,8,8.0,0.125,8.0
breaks,2,6,3.0,0.3333333333333333,3.0
breast,2,6,3.0,0.3333333333333333,3.0
breasts,2,7,3.5,0.2857142857142857,3.5
breath,2,6,3.0,0.3333333333333333,3.0
breathing,2,9,4.5,0.2222222222222222,4.5
breed,1,5,5.0,0.2,5.0
breeding,2,8,4.0,0.25,4.0
breeds,2,6,3.0,0.3333333333333333,3.0
brian,2,5,2.5,0.4,2.5
brick,1,5,5.0,0.2,5.0
bridal,2,6,3.0,0.3333333333333333,3.0
bride,2,5,2.5,0.4,2.5
bridge,1,6,6.0,0.16666666666666666,6.0
bridges,2,7,3.5,0.2857142857142857,3.5
brief,1,5,5.0,0.2,5.0
briefing,2,8,4.0,0.25,4.0
briefly,2,7,3.5,0.2857142857142857,3.5
briefs,2,6,3.0,0.3333333333333333,3.0
bright,1,6,6.0,0.16666666666666666,6.0
brighton,2,8,4.0,0.25,4.0
brilliant,2,9,4.5,0.2222222222222222,4.5
bring,1,5,5.0,0.2,5.0
bringing,1,8,8.0,0.125,8.0
brings,2,6,3.0,0.3333333333333333,3.0
brisbane,2,8,4.0,0.25,4.0
bristol,2,7,3.5,0.2857142857142857,3.5
britain,2,7,3.5,0.2857142857142857,3.5
britannica,2,10,5.0,0.2,5.0
british,2,7,3.5,0.2857142857142857,3.5
britney,2,7,3.5,0.2857142857142857,3.5
broad,2,5,2.5,0.4,2.5
broadband,3,9,3.0,0.3333333333333333,3.0
broadcast,1,9,9.0,0.1111111111111111,9.0
broadcasting,2,12,6.0,0.16666666666666666,6.0
broader,2,7,3.5,0.2857142857142857,3.5
broadway,3,8,2.6666666666666665,0.375,2.6666666666666665
brochure,2,8,4.0,0.25,4.0
brochures,3,9,3.0,0.3333333333333333,3.0
broke,2,5,2.5,0.4,2.5
broken,1,6,6.0,0.16666666666666666,6.0
broker,1,6,6.0,0.16666666666666666,6.0
brokers,2,7,3.5,0.2857142857142857,3.5
bronze,2,6,3.0,0.3333333333333333,3.0
brook,1,5,5.0,0.2,5.0
brooklyn,2,8,4.0,0.25,4.0
brooks,2,6,3.0,0.3333333333333333,3.0
bros,1,4,4.0,0.25,4.0
brother,2,7,3.5,0.2857142857142857,3.5
brothers,2,8,4.0,0.25,4.0
brought,2,7,3.5,0.2857142857142857,3.5
brown,1,5,5.0,0.2,5.0
browse,1,6,6.0,0.16666666666666666,6.0
browser,1,7,7.0,0.14285714285714285,7.0
browsers,3,8,2.6666666666666665,0.375,2.6666666666666665
browsing,3,8,2.6666666666666665,0.375,2.6666666666666665
bruce,2,5,2.5,0.4,2.5
brunei,2,6,3.0,0.3333333333333333,3.0
brunette,3,8,2.6666666666666665,0.375,2.6666666666666665
brunswick,2,9,4.5,0.2222222222222222,4.5
brush,1,5,5.0,0.2,5.0
brussels,2,8,4.0,0.25,4.0
brutal,3,6,2.0,0.5,2.0
bryan,3,5,1.6666666666666667,0.6,1.6666666666666667
bryant,3,6,2.0,0.5,2.0
bs,1,2,2.0,0.5,2.0
bt,1,2,2.0,0.5,2.0
bubble,1,6,6.0,0.16666666666666666,6.0
buck,1,4,4.0,0.25,4.0
bucks,1,5,5.0,0.2,5.0
budapest,2,8,4.0,0.25,4.0
buddy,1,5,5.0,0.2,5.0
budget,1,6,6.0,0.16666666666666666,6.0
budgets,2,7,3.5,0.2857142857142857,3.5
buf,1,3,3.0,0.3333333333333333,3.0
buffalo,2,7,3.5,0.2857142857142857,3.5
buffer,1,6,6.0,0.16666666666666666,6.0
bufing,2,6,3.0,0.3333333333333333,3.0
bug,1,3,3.0,0.3333333333333333,3.0
bugs,1,4,4.0,0.25,4.0
build,1,5,5.0,0.2,5.0
builder,1,7,7.0,0.14285714285714285,7.0
builders,1,8,8.0,0.125,8.0
building,1,8,8.0,0.125,8.0
buildings,2,9,4.5,0.2222222222222222,4.5
builds,2,6,3.0,0.3333333333333333,3.0
built,1,5,5.0,0.2,5.0
bukkake,3,7,2.3333333333333335,0.42857142857142855,2.3333333333333335
bulgaria,3,8,2.6666666666666665,0.375,2.6666666666666665
bulgarian,3,9,3.0,0.3333333333333333,3.0
bulk,1,4,4.0,0.25,4.0
bull,1,4,4.0,0.25,4.0
bullet,1,6,6.0,0.16666666666666666,6.0
bulletin,2,8,4.0,0.25,4.0
bumper,2,6,3.0,0.3333333333333333,3.0
bunch,2,5,2.5,0.4,2.5
bundle,1,6,6.0,0.16666666666666666,6.0
bunny,2,5,2.5,0.4,2.5
burden,2,6,3.0,0.3333333333333333,3.0
bureau,1,6,6.0,0.16666666666666666,6.0
buried,2,6,3.0,0.3333333333333333,3.0
burke,2,5,2.5,0.4,2.5
burlington,3,10,3.3333333333333335,0.3,3.3333333333333335
burn,1,4,4.0,0.25,4.0
